transaction_id,date,department,expense_category,vendor,amount_inr,cost_center,approved_by,description,month,day_of_week,is_weekend,flag_statistical_outlier,flag_isolation_forest,flag_possible_duplicate,any_flag
TXN01587,2025-11-19,Logistics,Office Supplies,Staples India,2800.0,CC-LOG-3,EMP1012,Office Supplies - routine logistics expense,2025-11,Wednesday,False,False,False,False,False
TXN00488,2025-11-20,It,Fuel & POL,HPCL,136700.0,CC-IT-3,EMP1035,Fuel & POL - routine it expense,2025-11,Thursday,False,False,False,False,False
TXN00875,2025-11-20,Maintenance,Contractor Payment,Local Contractor Pvt Ltd,1332600.0,CC-MAI-1,EMP1031,Contractor Payment - routine maintenance expense,2025-11,Thursday,False,False,False,False,False
TXN00450,2025-11-20,Drilling,Catering & Hospitality,Taj Catering Services,51500.0,CC-DRI-1,EMP1031,Catering & Hospitality - routine drilling expense,2025-11,Thursday,False,False,False,False,False
TXN01793,2025-11-21,Hse,Contractor Payment,Local Contractor Pvt Ltd,668300.0,CC-HSE-1,EMP1010,Contractor Payment - routine hse expense,2025-11,Friday,False,False,False,False,False
TXN01659,2025-11-21,It,Office Supplies,Local Stationery Mart,4400.0,CC-IT-1,EMP1046,Office Supplies - routine it expense,2025-11,Friday,False,False,False,False,False
TXN01146,2025-11-21,Hr,IT Services & Software,TCS,64900.0,CC-HR-3,EMP1038,IT Services & Software - routine hr expense,2025-11,Friday,False,False,False,False,False
TXN00430,2025-11-22,Procurement,Fuel & POL,HPCL,135200.0,CC-PRO-1,EMP1000,Fuel & POL - routine procurement expense,2025-11,Saturday,True,False,False,False,False
TXN01197,2025-11-22,Drilling,IT Services & Software,Local IT Vendor,57400.0,CC-DRI-1,EMP1010,IT Services & Software - routine drilling expense,2025-11,Saturday,True,False,False,False,False
TXN00833,2025-11-22,Finance,Fuel & POL,IndianOil Corp,189400.0,CC-FIN-3,EMP1002,Fuel & POL - routine finance expense,2025-11,Saturday,True,False,False,False,False
TXN01271,2025-11-22,Production,Travel & Conveyance,Local Taxi Union,21500.0,CC-PRO-1,EMP1023,Travel & Conveyance - routine production expense,2025-11,Saturday,True,False,False,False,False
TXN00182,2025-11-22,Hr,IT Services & Software,Local IT Vendor,91100.0,CC-HR-3,EMP1025,IT Services & Software - routine hr expense,2025-11,Saturday,True,False,False,False,False
TXN00720,2025-11-22,Maintenance,Travel & Conveyance,IRCTC,11500.0,CC-MAI-3,EMP1014,Travel & Conveyance - routine maintenance expense,2025-11,Saturday,True,False,False,False,False
TXN00215,2025-11-22,It,Equipment Maintenance,BHEL,584300.0,CC-IT-1,EMP1011,Equipment Maintenance - routine it expense,2025-11,Saturday,True,False,False,False,False
TXN00431,2025-11-22,Admin,Fuel & POL,HPCL,51300.0,CC-ADM-3,EMP1042,Fuel & POL - routine admin expense,2025-11,Saturday,True,False,False,False,False
TXN01466,2025-11-23,It,Contractor Payment,Reliance Infra Services,429800.0,CC-IT-2,EMP1039,Contractor Payment - routine it expense,2025-11,Sunday,True,False,False,False,False
TXN00050,2025-11-23,It,Utilities,State Electricity Board,116700.0,CC-IT-2,EMP1015,Utilities - routine it expense,2025-11,Sunday,True,False,False,False,False
TXN00186,2025-11-23,Drilling,Equipment Maintenance,Schlumberger,498700.0,CC-DRI-3,EMP1043,Equipment Maintenance - routine drilling expense,2025-11,Sunday,True,False,False,False,False
TXN00732,2025-11-23,Procurement,Training & Seminars,IIM Institute,53200.0,CC-PRO-1,EMP1021,Training & Seminars - routine procurement expense,2025-11,Sunday,True,False,False,False,False
TXN00115,2025-11-23,Maintenance,Travel & Conveyance,IRCTC,31000.0,CC-MAI-2,EMP1046,Travel & Conveyance - routine maintenance expense,2025-11,Sunday,True,False,False,False,False
TXN00622,2025-11-23,Hr,Office Supplies,Staples India,8400.0,CC-HR-2,EMP1021,Office Supplies - routine hr expense,2025-11,Sunday,True,False,False,False,False
TXN01606,2025-11-23,Hr,Utilities,Municipal Water Dept,66600.0,CC-HR-2,EMP1010,Utilities - routine hr expense,2025-11,Sunday,True,False,False,False,False
TXN00393,2025-11-23,Production,Catering & Hospitality,Local Caterers Assoc,5400.0,CC-PRO-2,EMP1026,Catering & Hospitality - routine production expense,2025-11,Sunday,True,False,False,False,False
TXN00757,2025-11-24,Hse,Contractor Payment,Tata Projects,542000.0,CC-HSE-1,EMP1034,Contractor Payment - routine hse expense,2025-11,Monday,False,False,False,False,False
TXN00142,2025-11-24,Finance,Travel & Conveyance,IRCTC,41600.0,CC-FIN-1,EMP1027,Travel & Conveyance - routine finance expense,2025-11,Monday,False,False,False,False,False
TXN00066,2025-11-24,Drilling,Office Supplies,Local Stationery Mart,4900.0,CC-DRI-3,EMP1043,Office Supplies - routine drilling expense,2025-11,Monday,False,False,False,False,False
TXN00998,2025-11-25,It,Travel & Conveyance,Air India,13000.0,CC-IT-2,EMP1010,Travel & Conveyance - routine it expense,2025-11,Tuesday,False,False,False,False,False
TXN00966,2025-11-25,Production,Utilities,Municipal Water Dept,97200.0,CC-PRO-1,EMP1028,Utilities - routine production expense,2025-11,Tuesday,False,False,False,False,False
TXN00513,2025-11-26,Production,Travel & Conveyance,IRCTC,26000.0,CC-PRO-2,EMP1000,Travel & Conveyance - routine production expense,2025-11,Wednesday,False,False,False,False,False
TXN01556,2025-11-26,Admin,Utilities,Municipal Water Dept,99000.0,CC-ADM-2,EMP1027,Utilities - routine admin expense,2025-11,Wednesday,False,False,False,False,False
TXN01583,2025-11-26,Admin,Travel & Conveyance,Air India,9600.0,CC-ADM-1,EMP1031,Travel & Conveyance - routine admin expense,2025-11,Wednesday,False,False,False,False,False
TXN00763,2025-11-26,Maintenance,Contractor Payment,Reliance Infra Services,1036600.0,CC-MAI-1,EMP1002,Contractor Payment - routine maintenance expense,2025-11,Wednesday,False,False,False,False,False
TXN01204,2025-11-27,Maintenance,Fuel & POL,IndianOil Corp,77800.0,CC-MAI-1,EMP1003,Fuel & POL - routine maintenance expense,2025-11,Thursday,False,False,False,False,False
TXN01004,2025-11-28,Procurement,Office Supplies,Local Stationery Mart,9900.0,CC-PRO-2,EMP1043,Office Supplies - routine procurement expense,2025-11,Friday,False,False,False,False,False
TXN01472,2025-11-28,Admin,Fuel & POL,BPCL,41100.0,CC-ADM-2,EMP1016,Fuel & POL - routine admin expense,2025-11,Friday,False,False,False,False,False
TXN00715,2025-11-28,Admin,Office Supplies,Local Stationery Mart,3700.0,CC-ADM-1,EMP1036,Office Supplies - routine admin expense,2025-11,Friday,False,False,False,False,False
TXN00867,2025-11-28,It,IT Services & Software,Wipro,260100.0,CC-IT-3,EMP1005,IT Services & Software - routine it expense,2025-11,Friday,False,False,False,False,False
TXN01144,2025-11-28,Admin,Training & Seminars,Internal Training Cell,7600.0,CC-ADM-1,EMP1022,Training & Seminars - routine admin expense,2025-11,Friday,False,False,False,False,False
TXN00816,2025-11-28,Logistics,Contractor Payment,Reliance Infra Services,1778000.0,CC-LOG-3,EMP1017,Contractor Payment - routine logistics expense,2025-11,Friday,False,False,False,False,False
TXN01658,2025-11-28,Logistics,Equipment Maintenance,BHEL,409100.0,CC-LOG-3,EMP1013,Equipment Maintenance - routine logistics expense,2025-11,Friday,False,False,False,False,False
TXN01679,2025-11-28,Maintenance,Utilities,Municipal Water Dept,159400.0,CC-MAI-2,EMP1006,Utilities - routine maintenance expense,2025-11,Friday,False,False,False,False,False
TXN01223,2025-11-29,Drilling,Office Supplies,Local Stationery Mart,1100.0,CC-DRI-1,EMP1001,Office Supplies - routine drilling expense,2025-11,Saturday,True,False,False,False,False
TXN00640,2025-11-29,Production,Catering & Hospitality,Taj Catering Services,44100.0,CC-PRO-1,EMP1014,Catering & Hospitality - routine production expense,2025-11,Saturday,True,False,False,False,False
TXN00256,2025-11-29,Logistics,Training & Seminars,Internal Training Cell,43200.0,CC-LOG-3,EMP1044,Training & Seminars - routine logistics expense,2025-11,Saturday,True,False,False,False,False
TXN01767,2025-11-29,Hr,Office Supplies,Staples India,4700.0,CC-HR-2,EMP1038,Office Supplies - routine hr expense,2025-11,Saturday,True,False,False,False,False
TXN00369,2025-11-30,Hr,Office Supplies,Local Stationery Mart,8100.0,CC-HR-2,EMP1015,Office Supplies - routine hr expense,2025-11,Sunday,True,False,False,False,False
TXN00015,2025-11-30,Logistics,Equipment Maintenance,Larsen & Toubro,45600.0,CC-LOG-1,EMP1034,Equipment Maintenance - routine logistics expense,2025-11,Sunday,True,False,False,False,False
TXN00268,2025-11-30,Finance,IT Services & Software,Wipro,207500.0,CC-FIN-2,EMP1001,IT Services & Software - routine finance expense,2025-11,Sunday,True,False,False,False,False
TXN00264,2025-11-30,It,Travel & Conveyance,Air India,19100.0,CC-IT-2,EMP1033,Travel & Conveyance - routine it expense,2025-11,Sunday,True,False,False,False,False
TXN00288,2025-11-30,Production,Travel & Conveyance,IRCTC,24100.0,CC-PRO-3,EMP1031,Travel & Conveyance - routine production expense,2025-11,Sunday,True,False,False,False,False
TXN00491,2025-12-01,Logistics,Catering & Hospitality,Local Caterers Assoc,16300.0,CC-LOG-2,EMP1039,Catering & Hospitality - routine logistics expense,2025-12,Monday,False,False,False,False,False
TXN01438,2025-12-01,Hr,Training & Seminars,Internal Training Cell,6100.0,CC-HR-1,EMP1012,Training & Seminars - routine hr expense,2025-12,Monday,False,False,False,False,False
TXN00417,2025-12-01,Finance,Fuel & POL,HPCL,111600.0,CC-FIN-1,EMP1011,Fuel & POL - routine finance expense,2025-12,Monday,False,False,False,False,False
TXN00735,2025-12-01,Drilling,Travel & Conveyance,Local Taxi Union,29000.0,CC-DRI-2,EMP1026,Travel & Conveyance - routine drilling expense,2025-12,Monday,False,False,False,False,False
TXN01253,2025-12-01,Hr,Catering & Hospitality,Taj Catering Services,46700.0,CC-HR-2,EMP1019,Catering & Hospitality - routine hr expense,2025-12,Monday,False,False,False,False,False
TXN00791,2025-12-01,Production,Equipment Maintenance,BHEL,234200.0,CC-PRO-3,EMP1027,Equipment Maintenance - routine production expense,2025-12,Monday,False,False,False,False,False
TXN00427,2025-12-01,It,Office Supplies,Local Stationery Mart,10300.0,CC-IT-3,EMP1008,Office Supplies - routine it expense,2025-12,Monday,False,False,False,False,False
TXN00233,2025-12-01,Logistics,Equipment Maintenance,Schlumberger,126500.0,CC-LOG-3,EMP1002,Equipment Maintenance - routine logistics expense,2025-12,Monday,False,False,False,False,False
TXN00722,2025-12-01,Hse,Utilities,Municipal Water Dept,101000.0,CC-HSE-1,EMP1043,Utilities - routine hse expense,2025-12,Monday,False,False,False,False,False
TXN01006,2025-12-01,Production,Training & Seminars,Internal Training Cell,41000.0,CC-PRO-2,EMP1025,Training & Seminars - routine production expense,2025-12,Monday,False,False,False,False,False
TXN00844,2025-12-02,Admin,Contractor Payment,Reliance Infra Services,1649500.0,CC-ADM-3,EMP1016,Contractor Payment - routine admin expense,2025-12,Tuesday,False,False,True,False,True
TXN01063,2025-12-02,Drilling,Catering & Hospitality,Taj Catering Services,29800.0,CC-DRI-3,EMP1028,Catering & Hospitality - routine drilling expense,2025-12,Tuesday,False,False,False,False,False
TXN00478,2025-12-03,It,IT Services & Software,Local IT Vendor,228500.0,CC-IT-1,EMP1044,IT Services & Software - routine it expense,2025-12,Wednesday,False,False,False,False,False
TXN00773,2025-12-03,Logistics,Equipment Maintenance,BHEL,172000.0,CC-LOG-3,EMP1025,Equipment Maintenance - routine logistics expense,2025-12,Wednesday,False,False,False,False,False
TXN00206,2025-12-03,Finance,Contractor Payment,Tata Projects,1164100.0,CC-FIN-3,EMP1012,Contractor Payment - routine finance expense,2025-12,Wednesday,False,False,False,False,False
TXN00485,2025-12-03,Admin,Catering & Hospitality,Taj Catering Services,4400.0,CC-ADM-3,EMP1027,Catering & Hospitality - routine admin expense,2025-12,Wednesday,False,False,False,False,False
TXN01319,2025-12-04,It,Contractor Payment,Reliance Infra Services,378500.0,CC-IT-1,EMP1044,Contractor Payment - routine it expense,2025-12,Thursday,False,False,False,False,False
TXN00589,2025-12-04,Drilling,Utilities,State Electricity Board,76600.0,CC-DRI-2,EMP1048,Utilities - routine drilling expense,2025-12,Thursday,False,False,False,False,False
TXN00498,2025-12-04,Admin,Equipment Maintenance,BHEL,321600.0,CC-ADM-1,EMP1005,Equipment Maintenance - routine admin expense,2025-12,Thursday,False,False,False,False,False
TXN00820,2025-12-04,Production,Training & Seminars,IIM Institute,61500.0,CC-PRO-3,EMP1038,Training & Seminars - routine production expense,2025-12,Thursday,False,False,False,False,False
TXN01420,2025-12-04,Drilling,Training & Seminars,NIIT,59400.0,CC-DRI-1,EMP1031,Training & Seminars - routine drilling expense,2025-12,Thursday,False,False,False,False,False
TXN01367,2025-12-04,Hr,Catering & Hospitality,Local Caterers Assoc,42100.0,CC-HR-1,EMP1040,Catering & Hospitality - routine hr expense,2025-12,Thursday,False,False,False,False,False
TXN00289,2025-12-04,Production,Office Supplies,Local Stationery Mart,10600.0,CC-PRO-1,EMP1002,Office Supplies - routine production expense,2025-12,Thursday,False,False,False,False,False
TXN00131,2025-12-05,Hr,Travel & Conveyance,IRCTC,39700.0,CC-HR-3,EMP1039,Travel & Conveyance - routine hr expense,2025-12,Friday,False,False,False,False,False
TXN01323,2025-12-05,Maintenance,Training & Seminars,Internal Training Cell,30900.0,CC-MAI-3,EMP1044,Training & Seminars - routine maintenance expense,2025-12,Friday,False,False,False,True,True
TXN01561,2025-12-05,Drilling,Office Supplies,Local Stationery Mart,6200.0,CC-DRI-2,EMP1030,Office Supplies - routine drilling expense,2025-12,Friday,False,False,False,False,False
TXN01693,2025-12-05,Production,Office Supplies,Staples India,8100.0,CC-PRO-1,EMP1035,Office Supplies - routine production expense,2025-12,Friday,False,False,False,False,False
TXN01451,2025-12-05,Hr,Fuel & POL,IndianOil Corp,188600.0,CC-HR-3,EMP1032,Fuel & POL - routine hr expense,2025-12,Friday,False,False,False,False,False
TXN01025,2025-12-05,Production,Utilities,Municipal Water Dept,174600.0,CC-PRO-1,EMP1000,Utilities - routine production expense,2025-12,Friday,False,False,False,False,False
TXN01804,2025-12-06,Maintenance,Training & Seminars,Internal Training Cell,30900.0,CC-MAI-3,EMP1044,Training & Seminars - routine maintenance expense (possible duplicate),2025-12,Saturday,True,False,False,True,True
TXN00790,2025-12-06,Hse,Catering & Hospitality,Taj Catering Services,22800.0,CC-HSE-3,EMP1024,Catering & Hospitality - routine hse expense,2025-12,Saturday,True,False,False,False,False
TXN01516,2025-12-06,Logistics,Training & Seminars,IIM Institute,18700.0,CC-LOG-1,EMP1013,Training & Seminars - routine logistics expense,2025-12,Saturday,True,False,False,False,False
TXN01545,2025-12-06,Finance,Catering & Hospitality,Taj Catering Services,17100.0,CC-FIN-3,EMP1041,Catering & Hospitality - routine finance expense,2025-12,Saturday,True,False,False,False,False
TXN01434,2025-12-07,Hr,Contractor Payment,Reliance Infra Services,1594800.0,CC-HR-1,EMP1011,Contractor Payment - routine hr expense,2025-12,Sunday,True,False,True,False,True
TXN01371,2025-12-07,Hse,Utilities,Municipal Water Dept,46200.0,CC-HSE-3,EMP1035,Utilities - routine hse expense,2025-12,Sunday,True,False,False,False,False
TXN01525,2025-12-07,Logistics,Contractor Payment,Tata Projects,931600.0,CC-LOG-1,EMP1043,Contractor Payment - routine logistics expense,2025-12,Sunday,True,False,True,False,True
TXN00109,2025-12-07,Hr,Catering & Hospitality,Taj Catering Services,48400.0,CC-HR-2,EMP1042,Catering & Hospitality - routine hr expense,2025-12,Sunday,True,False,False,False,False
TXN00452,2025-12-07,Hse,Utilities,Municipal Water Dept,139600.0,CC-HSE-3,EMP1002,Utilities - routine hse expense,2025-12,Sunday,True,False,False,False,False
TXN01501,2025-12-07,It,IT Services & Software,Microsoft India,58900.0,CC-IT-1,EMP1014,IT Services & Software - routine it expense,2025-12,Sunday,True,False,False,False,False
TXN00981,2025-12-07,Hse,Travel & Conveyance,Air India,38300.0,CC-HSE-1,EMP1034,Travel & Conveyance - routine hse expense,2025-12,Sunday,True,False,False,False,False
TXN01647,2025-12-07,Maintenance,Fuel & POL,IndianOil Corp,53100.0,CC-MAI-3,EMP1034,Fuel & POL - routine maintenance expense,2025-12,Sunday,True,False,False,False,False
TXN01050,2025-12-08,Finance,Office Supplies,Staples India,9300.0,CC-FIN-3,EMP1039,Office Supplies - routine finance expense,2025-12,Monday,False,False,False,False,False
TXN00496,2025-12-08,Hr,IT Services & Software,Local IT Vendor,190900.0,CC-HR-2,EMP1048,IT Services & Software - routine hr expense,2025-12,Monday,False,False,False,False,False
TXN00068,2025-12-09,It,Equipment Maintenance,Schlumberger,174900.0,CC-IT-2,EMP1044,Equipment Maintenance - routine it expense,2025-12,Tuesday,False,False,False,False,False
TXN01189,2025-12-09,Hse,Fuel & POL,BPCL,55300.0,CC-HSE-2,EMP1049,Fuel & POL - routine hse expense,2025-12,Tuesday,False,False,False,False,False
TXN01148,2025-12-09,Drilling,Training & Seminars,IIM Institute,59000.0,CC-DRI-2,EMP1011,Training & Seminars - routine drilling expense,2025-12,Tuesday,False,False,False,False,False
TXN01375,2025-12-09,Procurement,IT Services & Software,TCS,15800.0,CC-PRO-1,EMP1014,IT Services & Software - routine procurement expense,2025-12,Tuesday,False,False,False,False,False
TXN00731,2025-12-09,Admin,IT Services & Software,Local IT Vendor,270200.0,CC-ADM-1,EMP1012,IT Services & Software - routine admin expense,2025-12,Tuesday,False,False,False,False,False
TXN01082,2025-12-10,Production,Equipment Maintenance,Schlumberger,67900.0,CC-PRO-1,EMP1004,Equipment Maintenance - routine production expense,2025-12,Wednesday,False,False,False,False,False
